text,label
Usmanee.... Mmmuk eenthapaya kachavadam matti bala kachavadam tudangam.. Evdoo kettapole 🤣,Not_offensive
ഇത് ജബ്ര ഫാനിന്റെ കോപ്പി ആണോ,Not_offensive
ഓണം നിസ്സാരമാക്കി ഇട്ടിച്ചനും പിള്ളേരും  #ഇട്ടിമാണി,Not_offensive
Mithun manuel അണ്ണൻ പടം katta waiting,Not_offensive
ഇതുകൊള്ളാല്ലൊ .... ഒരു സൂപ്പർസ്റ്റാറും ആരാധകനും തമ്മിലുള്ള കലിപ്പ്  പണ്ടാര കലിപ്പ് ... waitinggggg .....,Not_offensive
Thalaivar dialogue in mamookaa version powli...,not-malayalam
മഞ്ചു ചേച്ചിയുടെ ഒരു അത്യുഗ്രൻ  പ്രകടനത്തിനായി കാത്തിരിക്കുന്നു...,Not_offensive
Ethavana Oscar kittane Dyvame.... Mammookka... Athu kittum athinu time ayi,Not_offensive
Six pack  episode1 || malayalam fitness tips ||  2,not-malayalam
Korach adhikum award kude  undakendi verum enn toonna suraajettante acting kanumbo,Not_offensive
അല്ല.. അറിയാൻ പാടില്ലാത്തോണ്ട് ചോദിക്കുവ്വാ  നിങ്ങൾക്ക് ഈ വയസും പ്രായവും ഒന്നും ആവുന്നില്ലേ !!!! അന്നും ഇന്നും ചോക്ലേറ്റ് ഹീറോ നിങ്ങള് തന്നെ അച്ചായോ...,Not_offensive
Ente ponnu mammoooka mass item veendum..bgm aanegil onnum choikandaa porichu,Not_offensive
ഇരുട്ടിന്റെ ആയുസ് സൂര്യൻ ഉദിക്കുന്നത് വരെ യൊള്ളു ലാലേ  കുഞ്ഞാലി മരക്കാർ മമ്മുക്കാനേ കണ്ടു പടിക് COMING SOON,Not_offensive
Nalla trailer filimum athu pole aakum ennu pradheeshikkunnu,Not_offensive
ജിമിട്ട് ഫാൻസ്‌ ഉണ്ടേൽ  ലൈക്‌ ചെയ്യാതെ പോകല്ലേ...,Offensive_target_insult_Group
എന്റെ പൊന്നെ ഒരു രക്ഷയും ഇല്ലാ അടാർ ഐറ്റം,Not_offensive
Enn a polle ethraper  prarthikunnu ettante jodi  manju avalle enn,Not_offensive
വരുന്നതിനു മുമ്പ് dislike അടിച്ചവരുടെ മനസ്സ്,Not_offensive
SRK de Fan movie copy ano?,Not_offensive
പടം കണ്ടു കഴിഞ്ഞു ഒരു whats up status തപ്പി വന്നതാണ്.. ഷമ്മി ഹീറോ ആണ് ഹീറോ,Not_offensive
Prithwiraj pwoli iniyum prithwirajinte ithupolathe adipoli mass padangal irangatte,Not_offensive
Adipoli Pirates of the carebian le scene okke undalllo,Not_offensive
Marana Mass Trailer........ Katta Waiting FOr DEC 20.. Pullu Giri,Not_offensive
Trailer kiduayet und padavum nannaavate making,Not_offensive
Mammoookkaaaa polichadukkiii katta waiting nv 21,Not_offensive
Wowww...different cast... wonderful cinematography..  മലയാളത്തിൽ മഞ്ഞുമലയൊക്കെ ഇത്ര ഭംഗിയിൽ കാണുന്നത് ആദ്യമാണ്...  all the best!,Not_offensive
Mamookayude padamaayalum lalettan te padamaanenkilum itoru malayalam padamaanu athorkanam nammaku Ella industrikaleyum vettichu nammade Malayalam industriye unnatangalil ethikanam,Not_offensive
ഓണം vinner ആവാൻ വേറെ  ആരെങ്കിലും ഉണ്ടങ്കിൽ കുറച്ചു ഒന്ന മാറി നിക്ക്,Not_offensive
Srkyude FAN cinemede oru inspiration ano,Not_offensive
Pattuvanenkil aa bgm koodi release cheyyanam,Not_offensive
Ente ponnoooo oru rakshem illaaaa... Ikkaaaaa pwolichuuuuu,Not_offensive
5 million akkumennu urappullavar adi like,Not_offensive
Ellaavarum paramavadhi insta whatsaap facebook share cheyyuka,Not_offensive
Adaaru item. Hooror movie feel. Haha. Jappaanee nee theernnadaaaa....  Petrol ozhichu kathikkum.  Poli Poli Poli.... 🤩🤩🤪🤪,Not_offensive
ഇതിലും സിദ്ദിഖ് ഇക്ക... ഇങ്ങേർക്ക് റസ്റ്റ്‌ ഇല്ലെന്നു ആവോ......,Not_offensive
Anna bente frnd ayitt abinayikunath midukiyil undayirunna bonny anoo,Not_offensive
Suraj venjaramood  Big fan from tamilnadu...  Adi poli acting,Not_offensive
Mass ne eru pereyulloo athane ikka,Not_offensive
Paayunna KL T 666 il avan varunnu,Not_offensive
మమ్మూటీ చాలా అందంగా ఉంది మరియు అతను మరిన్ని చర్యలు చేశాడు,not-malayalam
Ente jeevante jeevanaya ichayoiii niga muthanu kalkkiyeee kalkki,Not_offensive
1 മില്യൺ views ആയോ എന്നു നോക്കാൻ വന്നവരുണ്ടോ,Not_offensive
Muslim ingale mittey oru vere vigaram vecha poley undalo,Not_offensive
പൊറിഞ്ചു മറിയം ജോസ് ടീമിലെ എല്ലാ അംഗങ്ങൾക്കും ഒരു all the best... പ്രത്യേകിച്ചും ഞങ്ങടെ സ്വാസൂട്ടിക്ക് ഒരു പാട് ഉയരങ്ങളിൽ എത്തട്ടെന്ന് ആത്മാർത്ഥമായി പ്രാർത്ഥിക്കുന്നു....,Not_offensive
njanaru..malapuram karana..ivde arum ingane sasarikarilla..mapila aya ingane sasarikavoo ennu priya darshanodu ara paranjadu...🤣,Not_offensive
Best Malayalam movie  trailer I've seen!,not-malayalam
Havy Trailer enikkoru 10 like  Tharp,Not_offensive
ഞാനും ഒരു ഫാൻ ആണ് നല്ല അസലു പൃഥ്വിരാജ് ഫാൻ  Level ...കട്ട വെയ്റ്റിംഗ്,Not_offensive
Aare parayipikkaan aanaavo unlike cheyunne for the unlikes inte vaayeku adi makkale like.....,Not_offensive
pinne JAPAN ne kurich parayanda ...nalu BENGALIKAL ninn randu sidelnn mannu valichu kadalilekk ittal theeravunnathe ullu,Not_offensive
പൈറേറ്റ്സ് ഓഫ് ദി കരീബിയൻ മലയാളികളും കാണാറുണ്ടെന്ന് ഓർത്താൽ നന്ന്,Not_offensive
Movie super Ann...  climax porra,Not_offensive
Toveee...... ichayo... trailer kandu aaake excitement adichu irikkuva...film ethrayum vegham theater lu ethiyengil,Not_offensive
Lalettan blind character  ayittu ano movie ?,Not_offensive
Madhura raja Pokkiri raja  Rajadi raja Raja Manikyam Rakshasa Rajav,Not_offensive
മതി ഇത് മതി...ഇതൊക്കെ ഞങ്ങൾ പ്രേക്ഷകർക്ക് സ്വപ്നം മാത്രമായിരുന്നു...,Not_offensive
karikkele lolattenem lalettenem  eshtamullavar like adi,Not_offensive
hindhukalk avan hanuman Muslimnu suleeman kristhinsnu   sudappi,Not_offensive
സുരാജേട്ടനും രാജുവേട്ടനും നേർക്കു നേർ  I mean ആക്ടിങ്,Not_offensive
E film chutiya kategi..faltu movie hoga pakka..,not-malayalam
bollywood movie' fan' aayitt oru chaya kaachal,Not_offensive
പടം കണ്ടിട്ട് ഇഷ്ട്ടപെട്ടുവന്നതാ.. ഇപ്പോഴാ ട്രൈലെർ കാണാൻ വന്നത്...  കിടുകാച്ചി...  സിനിമ....,Not_offensive
Pwolikum... visual and Bgm kelkmbozhe ariyam... Triller pwoliknnu,Not_offensive
Balakrishna movies ne kaliyaki kaliyakki ippo malayaliyum athe pole padam eduthu thudangi,Not_offensive
Ithinokke dislike adichavanmare okk adichu kollanamm ettan uyirr,Not_offensive
Raju ettanu inside  dressil kaanan oru bangi illannu eniku mathramano thonniye,Not_offensive
Mamangam oru vattam mathram kandavar like adikku,Not_offensive
ഒരു നോർമൽ ആവറേജ് പടമാണെങ്കിലും അതിനെ തള്ളി മറിച്ചു കൊള്ളാമാക്കിയ അവസ്ഥയിൽ എത്തിച്ചു ഇല്ലാതാക്കുന്നത് ഒരു കൂട്ടം വിവരംകെട്ട ഫാൻസ്‌ ആണ്.. അവരുടെ തള്ളൽ ഒരൽപ്പം കുറച്ചാൽ തന്നെ ഈ സിനിമ പാതി വിജയിച്ചു.. ബാക്കി പ്രേക്ഷകന്റെ കയ്യിൽ,Not_offensive
ഭാസിയുടെ മൂൺവാക്ക് കിടു ,Not_offensive
Ithu matte..srk yude fan cinema pole.akuvo,Not_offensive
തെലുങ്ക് പടം പോലെ ആക്കല്ലെ.മലയാളം ഇൻഡസ്ട്രിയുടെ   സ്റ്റാൻഡേർഡ് നശിപ്പിക്കരുത്.,Not_offensive
Patti vananagal okke dislike adichu thudangi ...,Offensive_Untargetede
Malappurathum kozhikkodumula jhangal eebashakett chirich mann kappi.. marakkarenna deerayodhavinte shabdam inganeyalla. Vendath.... ith mimikrikkar stegil avatharippikunna comedy paripadipoleyanallo.. ha...,Not_offensive
Nivin achayante birthday divasam tanne trailer irakkiya geethu mohandasin irikatte kutira pavan 🥰,Not_offensive
Trailer kandu ethil oral ella? Aru,Not_offensive
അപ്പൊ ഇതൊരൊന്നൊരാ മൊതലാണല്ലേ  Suraj ആണ് നടൻ ന്ന് തോന്നുന്നു,Not_offensive
Wow mamagam is like Bahubali and Kayamkulam kochuni,Not_offensive
Ente ponnno adaaru teaser ikkade koode kanarane kandapppo thannne enikkkk haram kooodi. Kattta waiting,Not_offensive
ഈ ട്രൈലർ കണ്ടപ്പോ തന്നെ ഒരു  കാര്യം ഉറപ്പിച്ചു. സുഡാനി ഫ്രം നൈജീരിയയും  മഹേഷിന്റെ പ്രതികാരവും ഒന്നുമല്ല പടം. ദാ ഇത്  ഈ പടം അതുക്കും മേലെ ആയിരിക്കും. സത്യം.,Not_offensive
152k views in 38 minutes 107k likes. Lalettan magic,not-malayalam
പടം കണ്ടു ഒരു രക്ഷയുമില്ല കിടു മൂവി........,Not_offensive
Namude swantham mammookkayk lalettan fansinte vaka asamsakal..mamangam nalloru thirich varav sammanikatte.. trailer kidukiyitund,Not_offensive
Ente ponno oru rkshayum illa,Not_offensive
ee video onnu kandu support chaiuka,Not_offensive
Adipoli immadhiri uff a pullinte voice a bikshakaran aan trailer haram akiyadh,Not_offensive
Lalettan .  Lalettan fans ellarum like adikk. Enitt Pewdiepie kk subscribe cheyy,Not_offensive
അത് നമ്മുടെ പൂമരത്തിലെ പെൺകൊച്ചല്ലേ?വേറെ ആരേം മനസ്സിലായില്ല.KGF കണ്ടപ്പോ വില്ലന്റെ ഗാങ് ആണോ അല്ലേ എന്ന് കൺഫ്യൂഷൻ അടിച്ചപോലെ ആവോ ഇതും.. 🤓🤓🤓,Not_offensive
ENTE PONNO ORU RAKSHAYUM ILLA KIDU BGM,Not_offensive
ntemmo director aranen njn ipazha arinjepakachpoi,Not_offensive
Lalettan Vere level Plus Rajuvettan Direction  And Tovino Mass,Not_offensive
Prithwiraj pwoli iniyum prithwirajinte ithupolathe adipoli mass padangal irangatte,Not_offensive
#JUNE 16  #KATTA #WAITING #DERICK ABRAHAM,Not_offensive
Teaser edit daaridryaam...linto kurian parayichu...  Kalyana video polund...,Not_offensive
Ikka trailer inganeyanegil padam engana polikkum ikka,Not_offensive
ട്രൈലെർ ഒരു സുഖം പോര.. വെറും ആക്ഷൻ മാത്രേ ഉള്ളോ.. സിദ്ദിക്ക് direction പോര.  Lalettan kidu,Not_offensive
Ente ponnu mammookka  ellarum level .....Ultra romanjification,Not_offensive
Raj yeta thagarthuve movie super dooper hit adichi polikam even in tamil nadu ithu nambalda movie ah hit akam,Not_offensive
പണി അറിയാവുന്ന പിള്ളാര് ആണ് കളത്തിൽ . അജയ് വാസുദേവ്  ഒരു മാസ്സ് പ്രതീഷിക്കാം,Not_offensive
After Neram,not-malayalam
Ikka ingalu polichu vere level,Not_offensive
This is I needed  laletta rajuvetta,not-malayalam
രാജുവേട്ടാ..   സുരാജേട്ടാ ഇങ്ങൾ ഇത് എന്ത് ബാധിച്ച..  Piowli item,Not_offensive
Ingerk ethra vayas aa nna paranje????,Not_offensive
ഒരു വർഷം 2 പ്രാവശ്യം 100 കോടി ക്ലബിൽ..  ഒരേ ഒരു ചക്രവർത്തി..,Not_offensive
nenchinakathu nammude lalettan aneee,Not_offensive
Kashtapettu Unlike cheyyunnavar aaruda fans ennathinu samsayamilla  iniyatra unlike adichalum avarkariyam Padam records bedikumennu,Not_offensive
Mohan Lal Katy’s fans onnn like Chevu Chet daaaa Lal attan,Not_offensive
Veruthayayi kashu poyi pratheeshyode arum pokaruthe,Not_offensive
Adipoli ikka... Kolakolliaittam nnparanjappo ethrapradeekshichilla sooooper,Not_offensive
investigation thrillers ദാരിദ്ര്യം ഉണ്ടായിരുന്ന മലയാളം സിനിമയ്ക്ക് ഇച്ചിരി ആശ്വസിക്കാവുന്ന (അഭിമാനിക്കാവുന്ന) ഒന്നാവും അഞ്ചാം പാതിര... promising trailer ..,Not_offensive
മവ്വനെ കൊല ഗാണ്ടിലെ ഇരുക്ക്‌.. ഹ ഹ കൊല്ലാമ വിടമാട്ടെ,Not_offensive
Padam kanditte ite kanan vannavar like poduu.,Not_offensive
ഡിസ്‌ലൈക്ക് അടിക്കുന്നവരോട്,Not_offensive
Cinemaye. Vellunnae. Trailer.. . ..  Love KOCHIII,Not_offensive
Padam pakanumnu aasaya irukku aana basha prachnaya irruku . Bro if you have movie download pls mention in comment,not-malayalam
മലയാളത്തില്‍ എന്നാണോ പറന്നു ഉള്ള ഇടി ഒക്കെ ഒഴിവാക്കുന്നത്..,Not_offensive
തട്ടുപൊളിപ്പൻ മെലോ ഡ്രാമ സിനിമകൾ കണ്ട് മടുത്ത മലയാളിക്ക് നല്ല ദൃഷ്യാനുഭവം നൽകിയ അണിയറ പ്രവർത്തകർക്ക് അഭിനന്ദനങൾ ...,Not_offensive
